"station","hour","output","input","net","lon","lat","type","loctype","address","north","south","east","west","postal_code","country","administrative_area_level_2","administrative_area_level_1","locality","street","streetNo","point_of_interest","query"
"10th St & Constitution Ave NW","13",4,3,-1,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","10",0,9,9,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","12",0,5,5,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","11",3,3,0,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","09",2,7,5,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","23",1,0,-1,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","20",0,1,1,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","16",3,1,-2,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","08",0,6,6,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
"10th St & Constitution Ave NW","06",0,2,2,-77.026484,38.892216,"bus_station","approximate","constitution ave nw & 10th st nw, washington, dc 20004, usa",38.8935649802915,38.8908670197085,-77.0251350197085,-77.0278329802915,"20004","united states",,"district of columbia","washington",,,,"10th St and Constitution Ave NW, Washington, District of Columbia, USA."
